,id,n_victimas,año,mes,dia,fecha,hora,franja_hora,comuna,tipo_calle,cruce,geocodificacion_CABA,longitud,latitud,victima,acusado,gravedad,vehiculo,sexo,edad
26489,LC-2021-0586367,1,2021,November,24,2021-11-24,14:07:00,14,10,AVENIDA,si,Point (98602.1832406216 99143.1325657253),-58.478545024306,-34.636993125926,PEATON,MOTO,leve,PEATON,varon,31-40
26490,LC-2021-0586496,1,2021,November,24,2021-11-24,14:35:00,14,5,CALLE,si,Point (104554.286977881 102567.4570464),-58.413647303942,-34.606116070081,MOTO,TAXI,leve,MOTO,varon,21-30
26492,LC-2021-0586534,5,2021,November,24,2021-11-24,15:00:00,15,10,AVENIDA,si,Point (97471.5784654194 98503.3045050541),-58.490877777162,-34.642758547552,TRANSPORTE PUBLICO,SD,leve,TRANSPORTE PUBLICO,mujer,41-50
26493,LC-2021-0586534,5,2021,November,24,2021-11-24,15:00:00,15,10,AVENIDA,si,Point (97471.5784654194 98503.3045050541),-58.490877777162,-34.642758547552,TRANSPORTE PUBLICO,SD,leve,TRANSPORTE PUBLICO,varon,31-40
26494,LC-2021-0586534,5,2021,November,24,2021-11-24,15:00:00,15,10,AVENIDA,si,Point (97471.5784654194 98503.3045050541),-58.490877777162,-34.642758547552,TRANSPORTE PUBLICO,SD,leve,TRANSPORTE PUBLICO,mujer,21-30
26495,LC-2021-0586534,5,2021,November,24,2021-11-24,15:00:00,15,10,AVENIDA,si,Point (97471.5784654194 98503.3045050541),-58.490877777162,-34.642758547552,TRANSPORTE PUBLICO,SD,leve,TRANSPORTE PUBLICO,mujer,51-60
26496,LC-2021-0586648,2,2021,November,24,2021-11-24,15:42:00,15,9,AVENIDA,si,Point (98173.0217049694 96511.3854181687),-58.483231469832,-34.660715937222,MOTO,AUTO,leve,MOTO,varon,21-30
26497,LC-2021-0586648,2,2021,November,24,2021-11-24,15:42:00,15,9,AVENIDA,si,Point (98173.0217049694 96511.3854181687),-58.483231469832,-34.660715937222,MOTO,AUTO,leve,MOTO,mujer,21-30
26498,LC-2021-0586699,1,2021,November,24,2021-11-24,14:40:00,14,11,AVENIDA,no,Point (98240.1909616043 102165.610894515),-58.482486580598,-34.609746735336,PEATON,MOTO,leve,PEATON,mujer,31-40
26500,LC-2021-0586815,1,2021,November,24,2021-11-24,15:40:00,15,1,AVENIDA,si,Point (108400.511771683 104560.184115112),-58.371734078764,-34.58812872128,PEATON,AUTO,leve,PEATON,mujer,0-10
26501,LC-2021-0586829,1,2021,November,24,2021-11-24,14:59:00,14,13,GRAL PAZ,si,Point (99562.4824566708 110335.609831263),-58.468065149454,-34.536100009877,MOTO,AUTO,leve,MOTO,varon,31-40
26502,LC-2021-0586849,1,2021,November,24,2021-11-24,00:00:00,0,SD,SD,no,SD,SD,SD,MOTO,AUTO,leve,MOTO,mujer,31-40
26503,LC-2021-0586922,1,2021,November,24,2021-11-24,11:40:00,11,10,AVENIDA,si,Point (94330.9183844341 101692.088076998),-58.525111831595,-34.614000905717,TRANSPORTE PUBLICO,TRANSPORTE PUBLICO,leve,TRANSPORTE PUBLICO,mujer,21-30
26504,LC-2021-0586936,1,2021,November,24,2021-11-24,17:26:00,17,1,AVENIDA,si,Point (108272.588927072 104986.984468834),-58.373132562892,-34.584282386646,MOTO,AUTO,leve,MOTO,varon,21-30
26505,LC-2021-0586956,1,2021,November,24,2021-11-24,18:10:00,18,14,CALLE,si,Point (105275.596010116 105930.829981678),-58.405804023867,-34.575793734600,AUTO,AUTO,leve,AUTO,varon,21-30
26508,LC-2021-0589769,1,2021,November,24,2021-11-24,11:00:00,11,1,CALLE,si,Point (106958.678335309 101160.37065026),-58.387422382362,-34.618786760768,PEATON,AUTO,leve,PEATON,varon,51-60
26509,LC-2021-0587347,1,2021,November,25,2021-11-25,02:00:00,2,2,CALLE,si,Point (106868.729494803 103714.436852646),-58.388423688293,-34.595763957474,MOTO,AUTO,leve,MOTO,varon,31-40
26510,LC-2021-0587380,1,2021,November,25,2021-11-25,01:15:00,1,10,CALLE,si,Point (97660.3722678978 98994.2241100408),-58.488817190879,-34.638333675351,MOVIL,AUTO,leve,MOVIL,mujer,21-30
26511,LC-2021-0587384,2,2021,November,25,2021-11-25,01:55:00,1,15,CALLE,si,Point (102707.906210182 103488.667241638),-58.433780048551,-34.597818321128,MOTO,TAXI,leve,MOTO,mujer,31-40
26512,LC-2021-0587384,2,2021,November,25,2021-11-25,01:55:00,1,15,CALLE,si,Point (102707.906210182 103488.667241638),-58.433780048551,-34.597818321128,MOTO,TAXI,leve,MOTO,varon,21-30
26513,LC-2021-0587400,1,2021,November,25,2021-11-25,02:50:00,2,9,CALLE,si,Point (95142.6764039348 97234.2336833614),-58.516286774029,-34.654189887286,PEATON,MOVIL,leve,PEATON,varon,41-50
26515,LC-2021-0588074,1,2021,November,25,2021-11-25,11:00:00,11,4,CALLE,si,Point (107513.121010424 98979.1737492999),-58.381357559765,-34.638445015377,PEATON,CAMIONETA,leve,PEATON,mujer,21-30
26516,LC-2021-0588128,1,2021,November,25,2021-11-25,08:15:00,8,7,CALLE,si,Point (100408.420238548 99034.9739101927),-58.458845475523,-34.637969076936,MOTO,CAMIONETA,leve,MOTO,varon,51-60
26517,LC-2021-0588291,1,2021,November,25,2021-11-25,12:50:00,12,1,AVENIDA,si,Point (107100.413930595 101264.415994975),-58.385877763563,-34.617847891475,AUTO,AUTO,leve,AUTO,varon,41-50
26518,LC-2021-0588342,1,2021,November,25,2021-11-25,13:15:00,13,15,AVENIDA,si,Point (100035.600612034 102874.548160195),-58.462911547134,-34.603357680995,MOTO,CAMION,grave,MOTO,mujer,31-40
26519,LC-2021-0588451,1,2021,November,25,2021-11-25,12:00:00,12,11,CALLE,si,Point (97014.6558129645 103176.640499557),-58.495844739180,-34.600629990194,PEATON,CAMION,leve,PEATON,mujer,41-50
26520,LC-2021-0588865,1,2021,November,25,2021-11-25,00:00:00,0,SD,SD,no,SD,SD,SD,PEATON,TRANSPORTE PUBLICO,leve,PEATON,varon,61-70
26521,LC-2021-0588963,1,2021,November,25,2021-11-25,18:20:00,18,13,CALLE,si,Point (102437.441875025 108614.728557248),-58.436742815437,-34.551610275542,MOTO,AUTO,leve,MOTO,varon,31-40
26522,LC-2021-0589017,1,2021,November,25,2021-11-25,00:00:00,0,SD,SD,no,SD,SD,SD,MOTO,OBJETO FIJO,grave,MOTO,varon,21-30
26523,LC-2021-0589031,1,2021,November,25,2021-11-25,20:10:00,20,4,CALLE,si,Point (105865.11858091 96876.4591374103),-58.399317173676,-34.657410292161,PEATON,AUTO,leve,PEATON,varon,0-10
26524,LC-2021-0589051,1,2021,November,25,2021-11-25,19:15:00,19,13,AVENIDA,no,Point (99245.2203036177 106765.54581016),-58.471524547889,-34.568282153971,TRANSPORTE PUBLICO,MOTO,leve,TRANSPORTE PUBLICO,mujer,31-40
26525,LC-2021-0589209,1,2021,November,25,2021-11-25,23:30:00,23,14,AVENIDA,no,Point (104134.074806681 103878.882488223),-58.418234898968,-34.594296076779,MOTO,SD,leve,MOTO,varon,21-30
26526,LC-2021-0589215,2,2021,November,25,2021-11-25,22:40:00,22,SD,SD,no,SD,SD,SD,MOTO,TAXI,leve,MOTO,varon,31-40
26527,LC-2021-0589215,2,2021,November,25,2021-11-25,22:40:00,22,SD,SD,no,SD,SD,SD,MOTO,TAXI,leve,MOTO,varon,51-60
26529,LC-2021-0589334,2,2021,November,26,2021-11-26,04:00:00,4,1,CALLE,si,Point (108868.807494307 101370.517856633),-58.366596550438,-34.616877781292,AUTO,OTRO,leve,AUTO,varon,61-70
26530,LC-2021-0589334,2,2021,November,26,2021-11-26,04:00:00,4,1,CALLE,si,Point (108868.807494307 101370.517856633),-58.366596550438,-34.616877781292,AUTO,OTRO,leve,AUTO,mujer,61-70
26531,LC-2021-0589387,1,2021,November,26,2021-11-26,06:00:00,6,1,AVENIDA,si,Point (107547.522909504 100786.867056927),-58.380998330204,-34.622149537067,CAMIONETA,AUTO,leve,UTILITARIO,varon,21-30
26532,LC-2021-0589640,1,2021,November,26,2021-11-26,08:20:00,8,13,CALLE,si,Point (102013.109988393 108311.498562547),-58.441365308712,-34.554344637365,AUTO,AUTO,leve,AUTO,varon,61-70
26534,LC-2021-0589900,1,2021,November,26,2021-11-26,10:30:00,10,14,CALLE,no,Point (105504.391947953 105137.552578245),-58.403305433798,-34.582943510958,CICLISTA,AUTO,grave,CICLISTA,mujer,21-30
26535,LC-2021-0589985,1,2021,November,26,2021-11-26,00:00:00,0,SD,SD,no,SD,SD,SD,MOTO,AUTO,grave,MOTO,mujer,41-50
26536,LC-2021-0590014,1,2021,November,26,2021-11-26,11:20:00,11,12,AVENIDA,si,Point (98406.219883286 106187.134871232),-58.480668591644,-34.573495220315,CAMIONETA,AUTO,leve,UTILITARIO,varon,31-40
26537,LC-2021-0590122,1,2021,November,26,2021-11-26,12:40:00,12,8,AVENIDA,si,Point (102408.668632255 96947.486619501),-58.437023955203,-34.656783796580,MOTO,AUTO,leve,MOTO,varon,21-30
26538,LC-2021-0590213,1,2021,November,26,2021-11-26,13:14:00,13,SD,SD,no,SD,SD,SD,MOTO,OBJETO FIJO,leve,MOTO,varon,21-30
26540,LC-2021-0590246,1,2021,November,26,2021-11-26,12:45:00,12,13,AVENIDA,si,Point (100916.351069455 107069.356260152),-58.453313876800,-34.565543419143,MOTO,TRANSPORTE PUBLICO,leve,MOTO,varon,21-30
26541,LC-2021-0590378,1,2021,November,26,2021-11-26,13:30:00,13,12,CALLE,si,Point (96312.904180708 105791.811125216),-58.503483448527,-34.577053362143,PEATON,TRANSPORTE PUBLICO,leve,PEATON,mujer,31-40
26542,LC-2021-0590427,1,2021,November,26,2021-11-26,14:41:00,14,13,CALLE,si,Point (101705.796127424 108089.579912794),-58.444713241182,-34.556345661264,MOTO,AUTO,leve,MOTO,varon,21-30
26543,LC-2021-0590562,1,2021,November,26,2021-11-26,16:47:00,16,1,AVENIDA,si,Point (108699.629568516 100958.182509777),-58.368437018815,-34.620596172238,TRANSPORTE PUBLICO,TRANSPORTE PUBLICO,leve,TRANSPORTE PUBLICO,mujer,31-40
26544,LC-2021-0590573,1,2021,November,26,2021-11-26,14:35:00,14,6,CALLE,no,Point (102025.017999302 100853.612265434),-58.441218269266,-34.621573338007,PEATON,SD,leve,PEATON,mujer,51-60
26545,LC-2021-0590805,1,2021,November,26,2021-11-26,00:00:00,0,SD,SD,no,SD,SD,SD,MOTO,AUTO,grave,MOTO,varon,41-50
26546,LC-2021-0590883,1,2021,November,26,2021-11-26,16:53:00,16,13,CALLE,si,Point (101303.852457388 105401.857478305),-58.449088808528,-34.580574638802,MOTO,AUTO,leve,MOTO,varon,51-60
26547,LC-2021-0590931,1,2021,November,26,2021-11-26,18:30:00,18,15,AVENIDA,si,Point (103229.882694355 103744.062961933),-58.428090805576,-34.595514592158,PEATON,AUTO,leve,PEATON,mujer,21-30
26548,LC-2021-0590971,2,2021,November,26,2021-11-26,00:00:00,0,SD,SD,no,SD,SD,SD,PEATON,MOTO,grave,PEATON,varon,71-80
26549,LC-2021-0590971,2,2021,November,26,2021-11-26,00:00:00,0,SD,SD,no,SD,SD,SD,PEATON,MOTO,grave,PEATON,varon,31-40
26551,LC-2021-0591003,1,2021,November,26,2021-11-26,18:30:00,18,12,AVENIDA,si,Point (98781.0810578981 105856.129011663),-58.476583821063,-34.576479594692,MOTO,CAMIONETA,leve,MOTO,varon,21-30
26553,LC-2021-0591205,1,2021,November,26,2021-11-26,18:00:00,18,13,CALLE,si,Point (101631.461431663 107091.742812564),-58.445521331039,-34.565340768136,MOTO,SD,leve,MOTO,mujer,31-40
26554,LC-2021-0591208,1,2021,November,26,2021-11-26,20:15:00,20,13,CALLE,si,Point (101850.355077465 108978.138674102),-58.443140024316,-34.548335506002,PEATON,AUTO,leve,PEATON,mujer,21-30
26555,LC-2021-0593129,1,2021,November,26,2021-11-26,18:20:00,18,4,CALLE,si,Point (103916.282596697 97308.9873425966),-58.420579091588,-34.653520531472,CAMIONETA,TRANSPORTE PUBLICO,leve,UTILITARIO,varon,41-50
26556,LC-2021-0594921,1,2021,November,26,2021-11-26,17:25:00,17,12,CALLE,si,Point (96697.0427756041 108664.02928052),-58.499285558263,-34.551163132039,MOTO,CAMIONETA,leve,MOTO,varon,31-40
26557,LC-2021-0597650,1,2021,November,26,2021-11-26,00:30:00,0,15,AVENIDA,si,Point (102073.651884525 103456.226708349),-58.440694138990,-34.598112196894,MOTO,MOTO,leve,MOTO,varon,11-20
26558,LC-2021-0591421,2,2021,November,27,2021-11-27,06:10:00,6,15,AVENIDA,si,Point (102141.181930731 103179.709976671),-58.439957294763,-34.600604702753,TAXI,AUTO,leve,TAXI,varon,61-70
26559,LC-2021-0591421,2,2021,November,27,2021-11-27,06:10:00,6,15,AVENIDA,si,Point (102141.181930731 103179.709976671),-58.439957294763,-34.600604702753,TAXI,AUTO,leve,TAXI,varon,41-50
26560,LC-2021-0591634,1,2021,November,27,2021-11-27,10:30:00,10,2,CALLE,no,Point (105231.938462718 104590.619092387),-58.406271655373,-34.587875223072,PEATON,TAXI,leve,PEATON,mujer,61-70
26561,LC-2021-0591751,1,2021,November,27,2021-11-27,12:00:00,12,10,CALLE,si,Point (98386.827532 100051.673050147),-58.480891986949,-34.628802868026,PEATON,TAXI,leve,PEATON,mujer,31-40
26563,LC-2021-0591869,3,2021,November,27,2021-11-27,12:20:00,12,7,AVENIDA,no,Point (100284.151199627 100110.679431837),-58.460201107332,-34.628272292625,TRANSPORTE PUBLICO,CAMIONETA,leve,TRANSPORTE PUBLICO,mujer,31-40
26564,LC-2021-0591869,3,2021,November,27,2021-11-27,12:20:00,12,7,AVENIDA,no,Point (100284.151199627 100110.679431837),-58.460201107332,-34.628272292625,TRANSPORTE PUBLICO,CAMIONETA,leve,TRANSPORTE PUBLICO,mujer,11-20
26565,LC-2021-0591940,1,2021,November,27,2021-11-27,15:00:00,15,8,AVENIDA,si,Point (97344.7682958087 95079.1866476756),-58.492271874312,-34.673624392596,PEATON,AUTO,grave,PEATON,varon,0-10
26566,LC-2021-0592084,2,2021,November,27,2021-11-27,12:00:00,12,14,AVENIDA,si,Point (103142.691826771 105818.411435692),-58.429048807918,-34.576815749325,MOTO,PEATON,leve,MOTO,varon,21-30
26567,LC-2021-0592084,2,2021,November,27,2021-11-27,12:00:00,12,14,AVENIDA,si,Point (103142.691826771 105818.411435692),-58.429048807918,-34.576815749325,MOTO,PEATON,leve,MOTO,mujer,51-60
26568,LC-2021-0592396,1,2021,November,27,2021-11-27,23:30:00,23,5,AVENIDA,no,Point (103853.392757327 102004.015370652),-58.421286166490,-34.611197999975,MOTO,AUTO,leve,MOTO,varon,21-30
26570,LC-2021-0592429,2,2021,November,27,2021-11-27,23:30:00,23,14,AVENIDA,si,Point (105796.676236491 106645.464333946),-58.400129923552,-34.569348908782,AUTO,TAXI,leve,AUTO,mujer,41-50
26571,LC-2021-0592442,1,2021,November,27,2021-11-27,23:30:00,23,11,CALLE,si,Point (97408.1582479714 101295.53729052),-58.491560791899,-34.617588126082,MOTO,AUTO,leve,MOTO,varon,31-40
26572,LC-2021-0595343,1,2021,November,27,2021-11-27,13:25:00,13,5,AVENIDA,no,Point (103557.522898045 101581.399427902),-58.424510291304,-34.615008685209,AUTO,TAXI,leve,AUTO,varon,41-50
26573,LC-2021-0592508,1,2021,November,28,2021-11-28,00:30:00,0,14,AVENIDA,si,Point (103039.512830364 106863.912619527),-58.430176975500,-34.567391415133,AUTO,AUTO,leve,AUTO,mujer,21-30
26574,LC-2021-0592531,1,2021,November,28,2021-11-28,03:50:00,3,5,AVENIDA,si,Point (104369.511994386 102824.028220315),-58.415663086984,-34.603804023063,PEATON,MOTO,leve,PEATON,mujer,11-20
26575,LC-2021-0592591,1,2021,November,28,2021-11-28,05:25:00,5,11,CALLE,si,Point (95559.5300727906 104413.228674094),-58.511701419911,-34.589477507376,MOTO,TAXI,leve,MOTO,varon,21-30
26576,LC-2021-0592620,1,2021,November,28,2021-11-28,06:55:00,6,7,AVENIDA,si,Point (100692.738049559 98753.8882697798),-58.455744350113,-34.640502750061,AUTO,AUTO,leve,AUTO,varon,41-50
26577,LC-2021-0592639,1,2021,November,28,2021-11-28,06:50:00,6,10,CALLE,si,Point (96539.368597063 99673.5378752205),-58.501040657504,-34.632206854638,MOTO,AUTO,leve,MOTO,varon,21-30
26578,LC-2021-0592645,1,2021,November,28,2021-11-28,06:10:00,6,11,CALLE,si,Point (99013.3005419959 101461.7852332),-58.474058375050,-34.616092384876,MIXTO,SD,leve,MIXTO,varon,21-30
26579,LC-2021-0592674,1,2021,November,28,2021-11-28,06:45:00,6,5,CALLE,si,Point (103153.614670283 102057.679087686),-58.428916043968,-34.610716604399,AUTO,TAXI,leve,AUTO,varon,21-30
26580,LC-2021-0592739,1,2021,November,28,2021-11-28,09:00:00,9,3,AVENIDA,si,Point (105609.874374443 102722.537917203),-58.402139952467,-34.604712936961,AUTO,CAMIONETA,leve,AUTO,mujer,11-20
26581,LC-2021-0592938,1,2021,November,28,2021-11-28,13:50:00,13,13,AVENIDA,si,Point (101123.165716641 109187.957705247),-58.451062868677,-34.546445102808,MOTO,AUTO,leve,MOTO,varon,21-30
26582,LC-2021-0592956,1,2021,November,28,2021-11-28,14:30:00,14,3,AVENIDA,si,Point (106513.41423248 102752.753544018),-58.392289656654,-34.604435273925,MOTO,AUTO,leve,MOTO,varon,21-30
26585,LC-2021-0593186,2,2021,November,28,2021-11-28,18:45:00,18,9,AVENIDA,no,Point (95702.6621695438 96821.4719697971),-58.510180220525,-34.657913194983,MOTO,CAMIONETA,leve,MOTO,mujer,21-30
26587,LC-2021-0593233,1,2021,November,28,2021-11-28,21:00:00,21,13,AVENIDA,si,Point (101657.761190689 107735.392377368),-58.445235955005,-34.559538557932,PEATON,SD,leve,PEATON,mujer,11-20
26588,LC-2021-0593237,1,2021,November,28,2021-11-28,00:00:00,0,4,AVENIDA,si,Point (105322.493705601 99135.3680681823),-58.405250741044,-34.637050616856,PEATON,MOTO,leve,PEATON,mujer,61-70
26592,LC-2021-0593957,1,2021,November,29,2021-11-29,10:35:00,10,10,AVENIDA,si,Point (98250.5241734438 99481.6149352904),-58.482379630204,-34.633941359598,AUTO,SD,leve,AUTO,mujer,31-40
26594,LC-2021-0594266,1,2021,November,29,2021-11-29,12:30:00,12,12,GRAL PAZ,no,Point (96082.9664732474 107261.968738333),-58.505982565947,-34.563799805439,MOTO,AUTO,leve,MOTO,varon,41-50
26595,LC-2021-0594614,1,2021,November,29,2021-11-29,14:30:00,14,14,CALLE,no,Point (101653.135399067 106707.556905468),-58.445284427496,-34.568803970253,TRANSPORTE PUBLICO,TRANSPORTE PUBLICO,leve,TRANSPORTE PUBLICO,mujer,71-80
26596,LC-2021-0594641,1,2021,November,29,2021-11-29,10:20:00,10,12,AVENIDA,no,Point (99151.225342672 107629.833326811),-58.472547930046,-34.560490970755,TAXI,CAMIONETA,leve,TAXI,varon,41-50
26598,LC-2021-0594786,1,2021,November,29,2021-11-29,16:10:00,16,8,AVENIDA,si,Point (100333.142016079 95123.0081345886),-58.459665212815,-34.673232920656,AUTO,CAMIONETA,leve,AUTO,varon,21-30
26599,LC-2021-0594956,1,2021,November,29,2021-11-29,18:00:00,18,15,AVENIDA,si,Point (99423.6569103549 105626.622432468),-58.469580898821,-34.578549069018,AUTO,AUTO,leve,AUTO,mujer,51-60
26601,LC-2021-0595130,1,2021,November,29,2021-11-29,16:00:00,16,4,CALLE,si,Point (109091.859157148 98973.4567262493),-58.364138906156,-34.638483851134,PEATON,AUTO,leve,PEATON,varon,51-60
26602,LC-2021-0595169,1,2021,November,29,2021-11-29,19:25:00,19,13,CALLE,si,Point (101337.861964009 107506.622247013),-58.448721314596,-34.561601252431,AUTO,AUTO,leve,AUTO,mujer,31-40
26603,LC-2021-0595293,1,2021,November,29,2021-11-29,20:00:00,20,14,CALLE,no,Point (102417.327917854 107129.846969043),-58.436957838386,-34.564995773526,PEATON,AUTO,leve,PEATON,varon,31-40
26606,LC-2021-0595345,5,2021,November,29,2021-11-29,18:50:00,18,14,CALLE,no,Point (105583.918068778 106168.250292749),-58.402445359155,-34.573651905557,AUTO,CAMIONETA,leve,AUTO,varon,41-50
26607,LC-2021-0595345,5,2021,November,29,2021-11-29,18:50:00,18,14,CALLE,no,Point (105583.918068778 106168.250292749),-58.402445359155,-34.573651905557,AUTO,CAMIONETA,leve,AUTO,varon,21-30
26608,LC-2021-0595345,5,2021,November,29,2021-11-29,18:50:00,18,14,CALLE,no,Point (105583.918068778 106168.250292749),-58.402445359155,-34.573651905557,AUTO,CAMIONETA,leve,AUTO,varon,41-50
26610,LC-2021-0596165,1,2021,November,30,2021-11-30,10:15:00,10,7,AVENIDA,si,Point (99284.3356628903 100204.745209978),-58.471104246994,-34.627424083182,PEATON,CAMION,leve,PEATON,varon,51-60
26611,LC-2021-0596403,1,2021,November,30,2021-11-30,12:03:00,12,9,CALLE,no,Point (98416.1237620571 96923.6532726859),-58.480578553528,-34.657000031267,PEATON,AUTO,leve,PEATON,mujer,81+
26612,LC-2021-0596550,2,2021,November,30,2021-11-30,13:15:00,13,9,CALLE,si,Point (95908.5194649271 95867.2382140243),-58.507939174413,-34.666515831852,CAMIONETA,CAMIONETA,leve,UTILITARIO,varon,21-30
26613,LC-2021-0596550,2,2021,November,30,2021-11-30,13:15:00,13,9,CALLE,si,Point (95908.5194649271 95867.2382140243),-58.507939174413,-34.666515831852,CAMIONETA,CAMIONETA,leve,UTILITARIO,varon,11-20
26615,LC-2021-0596602,1,2021,November,30,2021-11-30,13:00:00,13,15,AVENIDA,no,Point (97432.0879856418 103580.037414461),-58.491292805696,-34.596994747865,MOTO,CAMION,leve,MOTO,mujer,21-30
26616,LC-2021-0596726,1,2021,November,30,2021-11-30,13:20:00,13,15,CALLE,si,Point (100828.067990278 105372.980307762),-58.454274358603,-34.580835418991,MOTO,AUTO,leve,MOTO,varon,41-50
26617,LC-2021-0596781,1,2021,November,30,2021-11-30,13:45:00,13,14,AVENIDA,si,Point (102912.149263197 105841.419526443),-58.431561455891,-34.576609010579,PEATON,CAMIONETA,leve,PEATON,varon,21-30
26618,LC-2021-0597131,1,2021,November,30,2021-11-30,09:30:00,9,5,AVENIDA,no,Point (103629.904411423 100321.148295876),-58.423715767608,-34.626368840250,AUTO,TAXI,leve,AUTO,varon,21-30
26619,LC-2021-0597177,2,2021,November,30,2021-11-30,18:00:00,18,1,AVENIDA,si,Point (107449.20720036 103347.300242514),-58.382092717442,-34.599069467290,TRANSPORTE PUBLICO,TRANSPORTE PUBLICO,leve,TRANSPORTE PUBLICO,varon,31-40
26620,LC-2021-0597177,2,2021,November,30,2021-11-30,18:00:00,18,1,AVENIDA,si,Point (107449.20720036 103347.300242514),-58.382092717442,-34.599069467290,TRANSPORTE PUBLICO,TRANSPORTE PUBLICO,leve,TRANSPORTE PUBLICO,varon,41-50
26621,LC-2021-0597334,1,2021,November,30,2021-11-30,14:50:00,14,15,AVENIDA,no,Point (100890.15014381 105483.182075145),-58.453597831205,-34.579841961076,MOTO,AUTO,leve,MOTO,varon,21-30
26622,LC-2021-0597340,1,2021,November,30,2021-11-30,15:03:00,15,3,CALLE,si,Point (106413.359132216 102215.843320558),-58.393376446176,-34.609275829244,MOTO,AUTO,leve,MOTO,varon,21-30
26628,LC-2021-0597594,1,2021,November,30,2021-11-30,19:15:00,19,13,AVENIDA,si,Point (100470.553047569 106478.804558151),-58.458171467858,-34.570867210826,MOTO,AUTO,leve,MOTO,varon,21-30
26629,LC-2021-0598198,1,2021,November,30,2021-11-30,21:45:00,21,14,AVENIDA,si,Point (104161.078990704 106181.630140088),-58.417951659952,-34.573537962811,PEATON,AUTO,leve,PEATON,mujer,21-30
26630,LC-2021-0599042,1,2021,November,30,2021-11-30,17:30:00,17,3,CALLE,si,Point (106413.359132216 102215.843320558),-58.393376446176,-34.609275829244,MOTO,AUTO,leve,MOTO,varon,41-50
26631,LC-2021-0610076,1,2021,November,30,2021-11-30,16:10:00,16,3,AVENIDA,si,Point (105270.057069263 101996.122776469),-58.405840228063,-34.611262926264,MOTO,TAXI,leve,MOTO,varon,41-50
26632,LC-2021-0597658,1,2021,December,1,2021-12-01,01:30:00,1,9,AVENIDA,no,Point (96030.3567055708 97961.1663016442),-58.506599946602,-34.647640931676,MOTO,AUTO,leve,MOTO,varon,31-40
26633,LC-2021-0597853,2,2021,December,1,2021-12-01,07:30:00,7,7,AVENIDA,si,Point (100956.304574171 100149.318924628),-58.452871156741,-34.627923610817,PEATON,MOTO,leve,PEATON,mujer,51-60
26634,LC-2021-0597853,2,2021,December,1,2021-12-01,07:30:00,7,7,AVENIDA,si,Point (100956.304574171 100149.318924628),-58.452871156741,-34.627923610817,PEATON,MOTO,leve,PEATON,varon,41-50
